source_relpath,label,dataset,source_format,sensor_type,rows_written,rows_skipped,parse_errors
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/BSC/BSC_acc_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,734,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/BSC/BSC_acc_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,837,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/BSC/BSC_gyro_14_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/BSC/BSC_gyro_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/BSC/BSC_gyro_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/BSC/BSC_ori_14_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1965,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/BSC/BSC_ori_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1972,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/BSC/BSC_ori_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1962,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FKL/FKL_acc_14_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,851,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FKL/FKL_acc_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,862,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FKL/FKL_acc_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,865,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FKL/FKL_gyro_14_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FKL/FKL_gyro_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FKL/FKL_gyro_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FKL/FKL_ori_14_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1968,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FKL/FKL_ori_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1952,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FKL/FKL_ori_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1973,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FOL/FOL_acc_14_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,846,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FOL/FOL_acc_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,863,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FOL/FOL_acc_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,730,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FOL/FOL_gyro_14_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FOL/FOL_gyro_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FOL/FOL_gyro_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FOL/FOL_ori_14_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1978,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FOL/FOL_ori_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1978,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/FOL/FOL_ori_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1962,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/SDL/SDL_acc_14_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,746,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/SDL/SDL_acc_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,785,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/SDL/SDL_acc_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,814,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/SDL/SDL_gyro_14_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/SDL/SDL_gyro_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/SDL/SDL_gyro_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/SDL/SDL_ori_14_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1970,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/SDL/SDL_ori_14_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1973,0,0
FALL/MobiFall_Dataset_v2.0/sub14/FALLS/SDL/SDL_ori_14_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1980,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/BSC/BSC_acc_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,783,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/BSC/BSC_acc_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,866,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/BSC/BSC_acc_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,966,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/BSC/BSC_gyro_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/BSC/BSC_gyro_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/BSC/BSC_gyro_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/BSC/BSC_ori_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1986,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/BSC/BSC_ori_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1971,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/BSC/BSC_ori_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1977,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FKL/FKL_acc_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,879,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FKL/FKL_acc_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,865,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FKL/FKL_acc_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,831,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FKL/FKL_gyro_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FKL/FKL_gyro_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FKL/FKL_gyro_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1998,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FKL/FKL_ori_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1984,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FKL/FKL_ori_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1982,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FKL/FKL_ori_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1983,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FOL/FOL_acc_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,850,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FOL/FOL_acc_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,965,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FOL/FOL_acc_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,823,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FOL/FOL_gyro_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1997,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FOL/FOL_gyro_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FOL/FOL_gyro_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1998,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FOL/FOL_ori_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1983,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FOL/FOL_ori_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1983,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/FOL/FOL_ori_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1976,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/SDL/SDL_acc_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,816,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/SDL/SDL_acc_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,866,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/SDL/SDL_acc_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,861,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/SDL/SDL_gyro_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/SDL/SDL_gyro_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/SDL/SDL_gyro_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/SDL/SDL_ori_15_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1982,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/SDL/SDL_ori_15_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1990,0,0
FALL/MobiFall_Dataset_v2.0/sub15/FALLS/SDL/SDL_ori_15_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1984,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/BSC/BSC_acc_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,794,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/BSC/BSC_acc_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,815,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/BSC/BSC_acc_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,867,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/BSC/BSC_gyro_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/BSC/BSC_gyro_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/BSC/BSC_gyro_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/BSC/BSC_ori_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1971,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/BSC/BSC_ori_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1970,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/BSC/BSC_ori_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1976,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FKL/FKL_acc_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,933,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FKL/FKL_acc_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,820,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FKL/FKL_acc_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,898,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FKL/FKL_gyro_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FKL/FKL_gyro_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FKL/FKL_gyro_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FKL/FKL_ori_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1969,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FKL/FKL_ori_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1982,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FKL/FKL_ori_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1962,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FOL/FOL_acc_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,858,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FOL/FOL_acc_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,932,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FOL/FOL_acc_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,854,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FOL/FOL_gyro_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FOL/FOL_gyro_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FOL/FOL_gyro_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FOL/FOL_ori_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1962,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FOL/FOL_ori_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1964,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/FOL/FOL_ori_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1961,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/SDL/SDL_acc_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,786,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/SDL/SDL_acc_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,858,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/SDL/SDL_acc_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,792,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/SDL/SDL_gyro_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/SDL/SDL_gyro_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/SDL/SDL_gyro_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,2002,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/SDL/SDL_ori_16_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1976,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/SDL/SDL_ori_16_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1979,0,0
FALL/MobiFall_Dataset_v2.0/sub16/FALLS/SDL/SDL_ori_16_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1968,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/BSC/BSC_acc_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,767,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/BSC/BSC_acc_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,842,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/BSC/BSC_acc_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,824,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/BSC/BSC_gyro_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/BSC/BSC_gyro_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1998,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/BSC/BSC_gyro_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/BSC/BSC_ori_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1977,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/BSC/BSC_ori_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1989,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/BSC/BSC_ori_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1984,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FKL/FKL_acc_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,736,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FKL/FKL_acc_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,819,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FKL/FKL_acc_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,817,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FKL/FKL_gyro_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FKL/FKL_gyro_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FKL/FKL_gyro_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FKL/FKL_ori_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1985,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FKL/FKL_ori_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1983,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FKL/FKL_ori_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1989,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FOL/FOL_acc_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,757,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FOL/FOL_acc_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,771,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FOL/FOL_acc_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,878,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FOL/FOL_gyro_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FOL/FOL_gyro_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FOL/FOL_gyro_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FOL/FOL_ori_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1977,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FOL/FOL_ori_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1983,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/FOL/FOL_ori_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1984,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/SDL/SDL_acc_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,869,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/SDL/SDL_acc_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,774,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/SDL/SDL_acc_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,830,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/SDL/SDL_gyro_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/SDL/SDL_gyro_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/SDL/SDL_gyro_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,2000,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/SDL/SDL_ori_17_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1989,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/SDL/SDL_ori_17_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1985,0,0
FALL/MobiFall_Dataset_v2.0/sub17/FALLS/SDL/SDL_ori_17_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1984,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/BSC/BSC_acc_18_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,864,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/BSC/BSC_acc_18_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,865,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/BSC/BSC_acc_18_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,706,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/BSC/BSC_gyro_18_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/BSC/BSC_gyro_18_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/BSC/BSC_gyro_18_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/BSC/BSC_ori_18_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1979,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/BSC/BSC_ori_18_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1980,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/BSC/BSC_ori_18_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_ori,1966,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/FKL/FKL_acc_18_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,823,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/FKL/FKL_acc_18_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,817,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/FKL/FKL_acc_18_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_acc,927,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/FKL/FKL_gyro_18_1.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/FKL/FKL_gyro_18_2.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
FALL/MobiFall_Dataset_v2.0/sub18/FALLS/FKL/FKL_gyro_18_3.txt,FALL,MobiFall_Dataset_v2.0,mobi_txt,mobi_gyro,1999,0,0
