heart,z,y,x,w,droll,dpitch,dyaw,ax,ay,az,time_1,time_2,time_3,time_4,time_5,time_6
0,0.8277,-0.2082,-0.4935,0.1666,-133.5,39.8,125.9,-0.083,0.112,-0.21,2018,4,24,22,39,24.217
0,0.8217,-0.2394,-0.4856,0.1776,-128.7,47.1,128,-0.051,-0.027,-0.185,2018,4,24,22,39,24.24
0,0.8152,-0.2697,-0.4767,0.188,-125.4,52,124,-0.016,-0.146,-0.134,2018,4,24,22,39,24.259
0,0.8087,-0.2981,-0.4673,0.1963,-109.7,54.7,113.5,-0.014,-0.336,0.028,2018,4,24,22,39,24.282
0,0.8034,-0.3215,-0.4578,0.2034,-78.1,50.1,96,0.012,-0.446,0.147,2018,4,24,22,39,24.299
0,0.7997,-0.3383,-0.4492,0.2099,-50,41.1,72.1,0.062,-0.44,0.174,2018,4,24,22,39,24.322
0,0.7945,-0.3623,-0.4351,0.219,-12,11.7,12.6,0.093,-0.276,0.277,2018,4,24,22,39,24.341
0,0.794,-0.3637,-0.4345,0.2199,-4.9,1.2,-1.1,0.09,-0.176,0.219,2018,4,24,22,39,24.362
0,0.7943,-0.3619,-0.4358,0.2192,-3.2,-6.8,-9.2,0.084,-0.068,0.152,2018,4,24,22,39,24.381
0,0.7944,-0.359,-0.4385,0.218,-1.8,-11.7,-12.4,0.063,-0.013,0.106,2018,4,24,22,39,24.404
0,0.7944,-0.3557,-0.442,0.2166,0.1,-14.5,-13.6,0.05,0.019,0.057,2018,4,24,22,39,24.421
0,0.7939,-0.3522,-0.4461,0.2155,-1.8,-15.7,-13.6,0.037,0.049,0.001,2018,4,24,22,39,24.439
0,0.7928,-0.3495,-0.4507,0.2143,-8.5,-16,-12.5,0.034,0.064,-0.038,2018,4,24,22,39,24.462
0,0.7913,-0.3478,-0.4555,0.2123,-12.3,-15.5,-11.1,0.025,0.035,-0.028,2018,4,24,22,39,24.481
0,0.7899,-0.3462,-0.4598,0.2113,-4.3,-15.4,-11.2,0.017,-0.032,0.024,2018,4,24,22,39,24.504
0,0.7893,-0.3428,-0.4633,0.2113,10.9,-16.9,-15.9,0.058,-0.133,0.083,2018,4,24,22,39,24.523
0,0.7898,-0.3368,-0.4666,0.212,29,-18.8,-26.9,0.1,-0.288,0.227,2018,4,24,22,39,24.541
0,0.7914,-0.327,-0.4703,0.2133,58,-25.9,-45,0.116,-0.495,0.339,2018,4,24,22,39,24.564
0,0.7942,-0.3111,-0.4758,0.2144,76.2,-40.5,-72,0.139,-0.54,0.34,2018,4,24,22,39,24.584
0,0.7967,-0.2913,-0.4845,0.2133,75.7,-56.2,-101.1,0.135,-0.512,0.268,2018,4,24,22,39,24.601
0,0.7986,-0.2688,-0.4961,0.2089,73,-65.2,-127,0.09,-0.427,0.075,2018,4,24,22,39,24.618
1023,0.8001,-0.2443,-0.5089,0.2025,73.4,-65.2,-143.7,0.016,-0.245,-0.084,2018,4,24,22,39,24.641
1023,0.8018,-0.218,-0.5206,0.1957,78.4,-57.8,-150.1,-0.081,-0.045,-0.207,2018,4,24,22,39,24.659
1023,0.8039,-0.1914,-0.5303,0.1891,75.7,-47.6,-146.6,-0.157,0.152,-0.29,2018,4,24,22,39,24.682
1023,0.806,-0.1668,-0.5375,0.183,65.3,-37,-133.7,-0.204,0.295,-0.305,2018,4,24,22,39,24.704
1023,0.808,-0.1456,-0.5423,0.1782,55.7,-25.3,-112.7,-0.228,0.394,-0.343,2018,4,24,22,39,24.72
1023,0.81,-0.1279,-0.5444,0.176,48.3,-12.3,-87.5,-0.235,0.459,-0.373,2018,4,24,22,39,24.743
1023,0.8121,-0.1142,-0.5443,0.1762,35.5,-0.3,-60.6,-0.261,0.511,-0.347,2018,4,24,22,39,24.781
1023,0.814,-0.1054,-0.5423,0.1789,22.3,9,-31.7,-0.285,0.531,-0.305,2018,4,24,22,39,24.804
1023,0.8154,-0.1016,-0.5391,0.1845,6.9,14.2,-1.6,-0.293,0.553,-0.277,2018,4,24,22,39,24.809
1023,0.8158,-0.1031,-0.5354,0.1925,-10.2,16.4,27.6,-0.298,0.539,-0.252,2018,4,24,22,39,24.827
1023,0.8148,-0.1099,-0.5318,0.2027,-30.3,16.3,54.4,-0.272,0.503,-0.226,2018,4,24,22,39,24.844
1023,0.8123,-0.1219,-0.5284,0.2145,-48.5,14.8,78.3,-0.253,0.454,-0.197,2018,4,24,22,39,24.868
1023,0.8081,-0.1389,-0.5253,0.2272,-69.1,15.2,99.4,-0.213,0.393,-0.204,2018,4,24,22,39,24.886
1023,0.8022,-0.1606,-0.5223,0.2402,-87.5,17.5,117.5,-0.166,0.336,-0.205,2018,4,24,22,39,24.91
1023,0.7947,-0.1863,-0.5191,0.2532,-103.3,23.3,132.4,-0.109,0.243,-0.223,2018,4,24,22,39,24.925
0,0.7863,-0.2138,-0.5151,0.2655,-103,33.9,143,-0.098,0.037,-0.092,2018,4,24,22,39,24.943
0,0.7781,-0.2403,-0.5096,0.2773,-91.1,39.2,145.2,-0.057,-0.092,-0.032,2018,4,24,22,39,24.967
0,0.7699,-0.2665,-0.5023,0.2894,-86.5,41.8,139.3,0.005,-0.164,-0.074,2018,4,24,22,39,24.983
0,0.7618,-0.2921,-0.4945,0.2994,-86.9,43.6,128.5,0.04,-0.289,-0.02,2018,4,24,22,39,25.003
0,0.7545,-0.3154,-0.4867,0.307,-72.1,42,112.2,0.059,-0.427,0.1,2018,4,24,22,39,25.044
0,0.7487,-0.3338,-0.4791,0.3136,-48,35.9,89.6,0.091,-0.453,0.152,2018,4,24,22,39,25.046
0,0.7453,-0.3467,-0.4723,0.318,-27.2,27,65.2,0.105,-0.396,0.162,2018,4,24,22,39,25.081
0,0.7435,-0.3546,-0.4675,0.3204,-19.4,17.6,42.7,0.11,-0.311,0.127,2018,4,24,22,39,25.105
0,0.7427,-0.3592,-0.4652,0.3205,-17.9,9.4,24.5,0.105,-0.229,0.117,2018,4,24,22,39,25.11
0,0.7429,-0.3618,-0.4646,0.3181,-15.4,3.5,10.8,0.11,-0.154,0.097,2018,4,24,22,39,25.127
0,0.7438,-0.3622,-0.4651,0.3148,-7.2,0,0.5,0.098,-0.089,0.079,2018,4,24,22,39,25.151
0,0.7453,-0.3606,-0.4663,0.3112,-1.2,-2,-6.2,0.08,-0.037,0.05,2018,4,24,22,39,25.168
0,0.7473,-0.3578,-0.4678,0.3076,4.1,-2.3,-10,0.064,-0.016,0.045,2018,4,24,22,39,25.185
0,0.7495,-0.354,-0.4692,0.3042,7.3,-2.9,-11.7,0.061,0.012,0.033,2018,4,24,22,39,25.205
0,0.7517,-0.3502,-0.471,0.3004,3.8,-4.1,-13.1,0.072,0.02,0.043,2018,4,24,22,39,25.223
0,0.7537,-0.3463,-0.4728,0.2972,9.4,-3.8,-14.9,0.086,-0.079,0.097,2018,4,24,22,39,25.246
0,0.7569,-0.3408,-0.4736,0.2943,26.5,-4.1,-21.4,0.145,-0.197,0.166,2018,4,24,22,39,25.266
0,0.761,-0.3323,-0.4743,0.292,41,-6.5,-35.9,0.207,-0.334,0.21,2018,4,24,22,39,25.288
0,0.7661,-0.3205,-0.4758,0.2895,56.1,-12.8,-56.4,0.225,-0.452,0.248,2018,4,24,22,39,25.325
0,0.7716,-0.3052,-0.4789,0.2864,66.4,-21.2,-82.1,0.187,-0.51,0.203,2018,4,24,22,39,25.348
0,0.7776,-0.2867,-0.484,0.2807,66.8,-28.6,-109.1,0.138,-0.463,0.104,2018,4,24,22,39,25.353
0,0.7838,-0.2657,-0.4908,0.2722,70.7,-31,-131.2,0.063,-0.391,0,2018,4,24,22,39,25.366
0,0.7904,-0.2413,-0.4975,0.2632,87.3,-30.2,-145.1,-0.05,-0.255,-0.084,2018,4,24,22,39,25.401
0,0.7975,-0.2138,-0.5032,0.2549,96.7,-29.6,-149.7,-0.164,-0.026,-0.145,2018,4,24,22,39,25.422
0,0.8034,-0.1855,-0.5091,0.2465,88.6,-29.9,-144.9,-0.21,0.161,-0.199,2018,4,24,22,39,25.428
0,0.8082,-0.1602,-0.5135,0.2393,76.5,-28.4,-131.9,-0.25,0.267,-0.241,2018,4,24,22,39,25.446
0,0.8118,-0.1377,-0.5169,0.2339,67,-24.7,-112.7,-0.264,0.356,-0.268,2018,4,24,22,39,25.469
0,0.8144,-0.1187,-0.519,0.2305,55.4,-19.4,-90.1,-0.295,0.439,-0.281,2018,4,24,22,39,25.487
1023,0.816,-0.1037,-0.5201,0.2296,41.3,-13.4,-64.5,-0.283,0.487,-0.291,2018,4,24,22,39,25.51
1023,0.8168,-0.0933,-0.5201,0.2312,29.3,-7.6,-37.2,-0.287,0.489,-0.269,2018,4,24,22,39,25.528
1023,0.8168,-0.0873,-0.5192,0.2356,16.4,-3.5,-9.4,-0.286,0.488,-0.267,2018,4,24,22,39,25.551
1023,0.8156,-0.0863,-0.5181,0.2423,-3.3,-1.5,16.5,-0.249,0.482,-0.274,2018,4,24,22,39,25.57
1023,0.8133,-0.0908,-0.5173,0.2501,-26.2,0,39.7,-0.218,0.447,-0.262,2018,4,24,22,39,25.593
1023,0.8095,-0.0999,-0.517,0.2594,-40.1,0.5,60.5,-0.212,0.372,-0.227,2018,4,24,22,39,25.61
1023,0.8045,-0.1125,-0.5168,0.2699,-53.3,1.1,78,-0.206,0.353,-0.258,2018,4,24,22,39,25.626
1023,0.7983,-0.1291,-0.5167,0.281,-72.8,4,94.4,-0.191,0.343,-0.289,2018,4,24,22,39,25.649
1023,0.7906,-0.1504,-0.5168,0.2916,-96.6,9.4,110.3,-0.16,0.301,-0.343,2018,4,24,22,39,25.667
1023,0.7818,-0.1764,-0.5164,0.3013,-112.5,19,124,-0.15,0.161,-0.26,2018,4,24,22,39,25.691
1023,0.7726,-0.2039,-0.5141,0.3116,-100,29.2,133.5,-0.108,-0.007,-0.171,2018,4,24,22,39,25.709
1023,0.7639,-0.2298,-0.5092,0.3228,-82.3,37,134.9,-0.019,-0.058,-0.14,2018,4,24,22,39,25.732
1023,0.7557,-0.2547,-0.503,0.333,-84.5,41.1,130.5,0.019,-0.119,-0.08,2018,4,24,22,39,25.749
1023,0.7479,-0.2792,-0.4968,0.34,-83.5,41.5,121.6,0.019,-0.282,0.08,2018,4,24,22,39,25.786
0,0.7405,-0.3015,-0.4906,0.3461,-72,35.4,107.1,0.059,-0.348,0.131,2018,4,24,22,39,25.81
0,0.7344,-0.3197,-0.4855,0.3501,-61.5,27.3,88,0.129,-0.324,0.144,2018,4,24,22,39,25.814
0,0.7297,-0.3339,-0.482,0.3513,-55.7,20.4,69,0.155,-0.314,0.15,2018,4,24,22,39,25.831
0,0.7263,-0.3451,-0.4795,0.3511,-44.6,14.9,50.9,0.14,-0.318,0.201,2018,4,24,22,39,25.851
0,0.7246,-0.3528,-0.4775,0.3497,-29.1,9,34,0.151,-0.273,0.182,2018,4,24,22,39,25.869
0,0.7247,-0.3567,-0.4762,0.3473,-15.2,3.2,18.3,0.151,-0.187,0.155,2018,4,24,22,39,25.891
0,0.7255,-0.3579,-0.4763,0.3441,-14.2,-1,6.9,0.129,-0.104,0.093,2018,4,24,22,39,25.909
0,0.7267,-0.3585,-0.4776,0.3393,-14.9,-2.8,-0.5,0.11,-0.064,0.075,2018,4,24,22,39,25.932
0,0.7283,-0.3578,-0.479,0.3346,-3.8,-3.8,-6.6,0.095,-0.063,0.09,2018,4,24,22,39,25.95
0,0.7308,-0.3549,-0.4805,0.3301,5.7,-7.3,-13,0.104,-0.038,0.055,2018,4,24,22,39,25.974
0,0.7336,-0.3507,-0.4826,0.3251,5.2,-9.6,-19.6,0.104,-0.062,0.053,2018,4,24,22,39,25.992
0,0.7363,-0.3462,-0.4851,0.3201,7.5,-10.4,-25.5,0.098,-0.159,0.133,2018,4,24,22,39,26.012
0,0.7396,-0.3402,-0.4871,0.3159,27.4,-11.5,-35.7,0.123,-0.298,0.216,2018,4,24,22,39,26.034
0,0.7443,-0.3308,-0.4888,0.3122,48.9,-16.2,-53.4,0.173,-0.393,0.231,2018,4,24,22,39,26.071
0,0.7501,-0.3167,-0.4919,0.3081,58.8,-22.3,-74.9,0.185,-0.429,0.184,2018,4,24,22,39,26.071
0,0.7565,-0.2996,-0.4962,0.3024,66.4,-25.1,-95.1,0.148,-0.424,0.116,2018,4,24,22,39,26.095
0,0.7637,-0.2796,-0.5011,0.2955,77.3,-25.7,-113.9,0.12,-0.349,0.023,2018,4,24,22,39,26.112
0,0.7716,-0.2563,-0.5059,0.2879,90.1,-23.4,-128.8,0.046,-0.209,-0.082,2018,4,24,22,39,26.133
0,0.7798,-0.2305,-0.5098,0.2807,98.7,-20.1,-135.1,-0.038,-0.059,-0.185,2018,4,24,22,39,26.169
0,0.7877,-0.2037,-0.5122,0.2747,103.5,-16.2,-132.2,-0.125,0.094,-0.228,2018,4,24,22,39,26.193
0,0.795,-0.1773,-0.5133,0.27,99.8,-12,-122.3,-0.199,0.235,-0.258,2018,4,24,22,39,26.197
0,0.8011,-0.1534,-0.5133,0.2665,84.6,-9,-106.8,-0.244,0.347,-0.268,2018,4,24,22,39,26.213
0,0.8057,-0.1338,-0.5129,0.2641,61.8,-5.7,-85.8,-0.239,0.43,-0.305,2018,4,24,22,39,26.236
0,0.8089,-0.1198,-0.5119,0.2628,42.2,-0.9,-61.7,-0.258,0.437,-0.259,2018,4,24,22,39,26.254
0,0.811,-0.1098,-0.5103,0.2638,35.1,2.4,-36.2,-0.267,0.438,-0.233,2018,4,24,22,39,26.293
0,0.812,-0.1029,-0.5081,0.2678,27.6,2.1,-12.7,-0.249,0.469,-0.229,2018,4,24,22,39,26.293
1023,0.8114,-0.1,-0.5064,0.2739,6.7,-0.1,10.6,-0.225,0.49,-0.238,2018,4,24,22,39,26.314
1023,0.8091,-0.1028,-0.5058,0.2807,-20.9,-2.1,33.2,-0.206,0.466,-0.235,2018,4,24,22,39,26.332
1023,0.8051,-0.111,-0.5062,0.2882,-40.3,-2.7,53.5,-0.199,0.413,-0.224,2018,4,24,22,39,26.369
1023,0.7998,-0.1228,-0.507,0.2967,-53.4,-1.3,70.3,-0.158,0.352,-0.252,2018,4,24,22,39,26.391
1023,0.7934,-0.138,-0.5077,0.3059,-67.1,3.2,85.1,-0.13,0.302,-0.276,2018,4,24,22,39,26.396
1023,0.7861,-0.1566,-0.5079,0.3152,-80.5,11.1,98,-0.11,0.227,-0.287,2018,4,24,22,39,26.41
1023,0.7784,-0.1782,-0.507,0.3241,-87.6,20,108,-0.108,0.113,-0.255,2018,4,24,22,39,26.433
1023,0.7706,-0.201,-0.5047,0.333,-82.2,27.9,113.3,-0.07,-0.021,-0.185,2018,4,24,22,39,26.471
1023,0.7632,-0.2231,-0.5009,0.3415,-75.2,32.8,111.2,-0.008,-0.084,-0.127,2018,4,24,22,39,26.495
1023,0.7562,-0.2446,-0.4965,0.3487,-76,34.8,105.4,0.03,-0.134,-0.06,2018,4,24,22,39,26.499
1023,0.7496,-0.2644,-0.4932,0.3533,-72.4,34.8,97.5,0.072,-0.186,0.037,2018,4,24,22,39,26.515
1023,0.744,-0.2818,-0.4893,0.3569,-60.1,31.7,85.8,0.111,-0.245,0.117,2018,4,24,22,39,26.538
1023,0.7397,-0.2961,-0.4856,0.3594,-50.8,26,71.6,0.126,-0.219,0.136,2018,4,24,22,39,26.556
0,0.7362,-0.3079,-0.4831,0.3602,-50.3,20,58.2,0.148,-0.177,0.115,2018,4,24,22,39,26.58
0,0.7334,-0.3184,-0.4815,0.3587,-47.3,16.8,46.2,0.15,-0.193,0.161,2018,4,24,22,39,26.595
0,0.7319,-0.3263,-0.4798,0.357,-30.6,13.5,35.2,0.147,-0.189,0.173,2018,4,24,22,39,26.613
0,0.732,-0.331,-0.478,0.3548,-16.6,9.6,23.2,0.139,-0.148,0.145,2018,4,24,22,39,26.636
0,0.733,-0.3334,-0.4769,0.3521,-11.5,6.2,12.5,0.135,-0.136,0.133,2018,4,24,22,39,26.653
0,0.7346,-0.3342,-0.4764,0.3486,-5.6,2.4,3,0.116,-0.148,0.164,2018,4,24,22,39,26.676
0,0.737,-0.3328,-0.4761,0.3453,7.1,-2.2,-6.8,0.104,-0.16,0.165,2018,4,24,22,39,26.694
0,0.7404,-0.3287,-0.4762,0.3418,19.6,-6.7,-16.7,0.111,-0.154,0.162,2018,4,24,22,39,26.717
0,0.7445,-0.3218,-0.4768,0.3387,32.7,-10.7,-26.3,0.146,-0.196,0.223,2018,4,24,22,39,26.754
0,0.749,-0.3122,-0.4772,0.3369,57.4,-15.3,-39.1,0.176,-0.309,0.317,2018,4,24,22,39,26.777
0,0.755,-0.2979,-0.4778,0.3358,78.7,-23.8,-56.2,0.194,-0.325,0.276,2018,4,24,22,39,26.782
0,0.7615,-0.2795,-0.4804,0.3333,77.3,-33.7,-75,0.183,-0.329,0.172,2018,4,24,22,39,26.8
0,0.7674,-0.2596,-0.4853,0.3288,76.7,-39.5,-91.1,0.144,-0.311,0.104,2018,4,24,22,39,26.816
0,0.773,-0.2379,-0.4911,0.3234,83.2,-42.1,-104.6,0.081,-0.244,-0.007,2018,4,24,22,39,26.834
0,0.7788,-0.2142,-0.4963,0.3179,90.4,-42.7,-113.9,0.003,-0.144,-0.137,2018,4,24,22,39,26.857
0,0.7844,-0.189,-0.5009,0.3128,95.9,-41,-115.1,-0.075,-0.004,-0.224,2018,4,24,22,39,26.876
0,0.7893,-0.164,-0.5046,0.3087,89.8,-37.6,-110.6,-0.112,0.117,-0.274,2018,4,24,22,39,26.9
0,0.7933,-0.141,-0.5076,0.3047,77.3,-32.6,-102.8,-0.15,0.202,-0.285,2018,4,24,22,39,26.917
0,0.7966,-0.1207,-0.5097,0.3014,68.4,-26.9,-90.9,-0.183,0.269,-0.314,2018,4,24,22,39,26.938
0,0.7992,-0.103,-0.5107,0.2995,59.6,-20.1,-75.4,-0.201,0.334,-0.337,2018,4,24,22,39,26.959
0,0.8011,-0.0884,-0.5106,0.2992,47.4,-13,-57.8,-0.212,0.377,-0.333,2018,4,24,22,39,26.997
0,0.8024,-0.0774,-0.5097,0.3003,35,-6.5,-39.3,-0.212,0.401,-0.315,2018,4,24,22,39,27.018
0,0.8029,-0.0702,-0.5084,0.3029,20.9,-1.4,-19.4,-0.217,0.434,-0.318,2018,4,24,22,39,27.023
0,0.8025,-0.0674,-0.5071,0.3069,4,2.2,2.4,-0.221,0.458,-0.326,2018,4,24,22,39,27.037
0,0.801,-0.0694,-0.506,0.312,-18.8,4.6,24.3,-0.199,0.466,-0.328,2018,4,24,22,39,27.075
0,0.7982,-0.0769,-0.5056,0.3182,-40.1,8.1,45.8,-0.166,0.429,-0.297,2018,4,24,22,39,27.075
0,0.7942,-0.0887,-0.5053,0.3254,-54,12.1,65.6,-0.15,0.374,-0.289,2018,4,24,22,39,27.098
1023,0.789,-0.1049,-0.5051,0.3334,-76.9,15.8,82.5,-0.12,0.349,-0.316,2018,4,24,22,39,27.117
1023,0.7825,-0.1264,-0.5056,0.3405,-104.5,22.2,97.9,-0.057,0.284,-0.368,2018,4,24,22,39,27.137
1023,0.7752,-0.1528,-0.5056,0.3461,-118.3,35.2,110.7,-0.047,0.111,-0.253,2018,4,24,22,39,27.175
1023,0.7678,-0.18,-0.5044,0.3514,-106.6,43.9,115.1,-0.05,-0.05,-0.107,2018,4,24,22,39,27.198
1023,0.7611,-0.2056,-0.5002,0.3578,-85.9,48.1,111.3,0,-0.139,-0.099,2018,4,24,22,39,27.204
1023,0.7554,-0.2286,-0.4946,0.3638,-76.7,50.3,104.6,0.049,-0.128,-0.071,2018,4,24,22,39,27.221
1023,0.7503,-0.2496,-0.4894,0.3675,-71.5,52,96.8,0.069,-0.211,0.085,2018,4,24,22,39,27.241
1023,0.7464,-0.2685,-0.4832,0.3701,-60.3,49.7,86.5,0.069,-0.268,0.14,2018,4,24,22,39,27.259
1023,0.7437,-0.2843,-0.4771,0.3718,-47.6,42.3,72.5,0.115,-0.235,0.149,2018,4,24,22,39,27.282
1023,0.742,-0.297,-0.4718,0.3721,-40,35.5,59.4,0.136,-0.216,0.147,2018,4,24,22,39,27.298
1023,0.7413,-0.3069,-0.4668,0.3716,-26.5,30.3,47.3,0.137,-0.226,0.201,2018,4,24,22,39,27.336
1023,0.742,-0.3136,-0.4619,0.3708,-12,24.6,35.4,0.131,-0.182,0.177,2018,4,24,22,39,27.336
1023,0.7435,-0.3173,-0.458,0.3694,-4.6,17.2,23.2,0.152,-0.144,0.127,2018,4,24,22,39,27.362
0,0.7455,-0.3193,-0.4555,0.3669,-4.8,11.7,13.7,0.145,-0.112,0.11,2018,4,24,22,39,27.381
0,0.7478,-0.3202,-0.4538,0.3636,2.1,9.1,4.6,0.139,-0.132,0.123,2018,4,24,22,39,27.399
0,0.7511,-0.3185,-0.4521,0.3603,17.8,5.3,-5.5,0.141,-0.136,0.12,2018,4,24,22,39,27.42
0,0.7555,-0.3138,-0.4508,0.357,30.7,-0.3,-16.7,0.141,-0.144,0.139,2018,4,24,22,39,27.457
0,0.7603,-0.3058,-0.4501,0.3545,44.7,-7.6,-28.9,0.128,-0.205,0.216,2018,4,24,22,39,27.477
0,0.7662,-0.2943,-0.4498,0.3518,62.9,-17,-43.7,0.146,-0.269,0.26,2018,4,24,22,39,27.483
0,0.7728,-0.2788,-0.4507,0.3488,76.4,-29.3,-60.7,0.163,-0.258,0.214,2018,4,24,22,39,27.519
0,0.779,-0.2601,-0.4541,0.3451,78.7,-40.1,-76.4,0.146,-0.243,0.142,2018,4,24,22,39,27.542
0,0.7845,-0.2396,-0.4594,0.3406,83.2,-45.3,-89.1,0.11,-0.254,0.084,2018,4,24,22,39,27.547
0,0.7899,-0.2168,-0.4649,0.3359,96.1,-47.1,-99.2,0.079,-0.216,0.02,2018,4,24,22,39,27.56
0,0.7956,-0.1914,-0.4695,0.3313,106.4,-47.6,-107.3,0.041,-0.135,-0.079,2018,4,24,22,39,27.583
0,0.8011,-0.1648,-0.4735,0.3266,103.2,-47.3,-110,-0.006,-0.02,-0.156,2018,4,24,22,39,27.601
0,0.8055,-0.1392,-0.4771,0.3225,93.6,-43.4,-107.3,-0.021,0.057,-0.221,2018,4,24,22,39,27.624
0,0.8091,-0.1153,-0.4799,0.3187,85.6,-37.4,-102.4,-0.055,0.139,-0.285,2018,4,24,22,39,27.642
0,0.8123,-0.0934,-0.4817,0.315,76.2,-31,-94.8,-0.104,0.204,-0.33,2018,4,24,22,39,27.664
0,0.815,-0.074,-0.4826,0.3118,66.9,-24.3,-83.4,-0.14,0.273,-0.364,2018,4,24,22,39,27.682
0,0.8172,-0.0574,-0.4826,0.3096,53.2,-16.5,-69.2,-0.165,0.333,-0.374,2018,4,24,22,39,27.705
0,0.8189,-0.0446,-0.4817,0.3086,41.2,-8.7,-53,-0.197,0.348,-0.347,2018,4,24,22,39,27.723
0,0.82,-0.035,-0.4802,0.3093,30.3,-3.9,-35.8,-0.239,0.374,-0.335,2018,4,24,22,39,27.746
0,0.8203,-0.0289,-0.4788,0.3114,14.6,-1.4,-16.4,-0.242,0.406,-0.362,2018,4,24,22,39,27.762
0,0.8196,-0.0273,-0.4777,0.3147,-5.3,2.7,3.7,-0.255,0.415,-0.335,2018,4,24,22,39,27.78
0,0.8182,-0.0302,-0.477,0.3193,-18.9,6.1,24.2,-0.251,0.379,-0.278,2018,4,24,22,39,27.804
0,0.8158,-0.0365,-0.4765,0.3255,-28.9,6.8,41.3,-0.235,0.323,-0.253,2018,4,24,22,39,27.822
0,0.8123,-0.0451,-0.4765,0.333,-33.2,5.7,55.3,-0.185,0.261,-0.197,2018,4,24,22,39,27.844
0,0.8078,-0.0549,-0.4769,0.3417,-35.1,3.2,66.9,-0.145,0.198,-0.177,2018,4,24,22,39,27.882
0,0.8023,-0.0658,-0.4775,0.3517,-39.2,0.5,74.9,-0.135,0.145,-0.141,2018,4,24,22,39,27.903
0,0.7959,-0.0764,-0.4803,0.3604,-50.7,-4.9,81,-0.103,0.135,-0.159,2018,4,24,22,39,27.907
1023,0.7882,-0.0912,-0.4837,0.3691,-70.4,-9.8,86.2,-0.041,0.132,-0.239,2018,4,24,22,39,27.925
1023,0.7797,-0.1088,-0.4881,0.3766,-82.8,-4.9,90.2,0.014,0.055,-0.191,2018,4,24,22,39,27.944
1023,0.7711,-0.1263,-0.4925,0.3831,-72.8,2.7,92.1,0.093,-0.05,-0.077,2018,4,24,22,39,27.965
1023,0.7631,-0.1419,-0.4959,0.3892,-61.7,7.6,87.1,0.16,-0.089,-0.077,2018,4,24,22,39,28
1023,0.7561,-0.1578,-0.497,0.3952,-65.2,10.5,79.3,0.21,-0.09,-0.081,2018,4,24,22,39,28.023
1023,0.7498,-0.1729,-0.4992,0.3981,-67,16.2,70.6,0.228,-0.163,0.033,2018,4,24,22,39,28.028
1023,0.7451,-0.1868,-0.5003,0.3994,-56.2,21.5,59.3,0.26,-0.199,0.071,2018,4,24,22,39,28.045
1023,0.7421,-0.1981,-0.5002,0.3995,-41.9,25,46.3,0.249,-0.163,0.051,2018,4,24,22,39,28.082
1023,0.7406,-0.207,-0.4994,0.3988,-35.2,26.7,36.6,0.201,-0.115,0.022,2018,4,24,22,39,28.105
1023,0.7403,-0.2149,-0.4981,0.3969,-32,28.3,28.2,0.17,-0.119,0.08,2018,4,24,22,39,28.11
1023,0.7414,-0.2213,-0.4961,0.3938,-21.2,26.8,18.9,0.164,-0.129,0.115,2018,4,24,22,39,28.127
1023,0.7431,-0.2251,-0.494,0.391,-11.3,22.9,9.4,0.157,-0.1,0.106,2018,4,24,22,39,28.145
1023,0.7457,-0.227,-0.4921,0.3873,-6.9,18.7,1.5,0.153,-0.108,0.135,2018,4,24,22,39,28.17
0,0.7489,-0.2273,-0.4903,0.3832,2.7,14,-7.9,0.157,-0.181,0.208,2018,4,24,22,39,28.187
0,0.7528,-0.2244,-0.4885,0.3798,22.9,8.1,-20.8,0.185,-0.255,0.259,2018,4,24,22,39,28.211
0,0.7575,-0.217,-0.4865,0.3772,47.9,0.9,-35.5,0.212,-0.29,0.264,2018,4,24,22,39,28.228
0,0.7634,-0.2045,-0.4841,0.3753,73.6,-3.9,-50,0.19,-0.297,0.243,2018,4,24,22,39,28.251
0,0.77,-0.1881,-0.4819,0.3733,81.4,-9.3,-63.8,0.168,-0.246,0.181,2018,4,24,22,39,28.268
0,0.7763,-0.1704,-0.4811,0.3696,76.2,-15.7,-74.7,0.119,-0.176,0.095,2018,4,24,22,39,28.285
0,0.7819,-0.1516,-0.4817,0.3654,79.6,-19.8,-81.7,0.086,-0.117,-0.01,2018,4,24,22,39,28.308
0,0.7869,-0.1313,-0.4826,0.3613,83.9,-21.5,-85,0.032,-0.041,-0.056,2018,4,24,22,39,28.326
0,0.7915,-0.1101,-0.4834,0.3571,84.1,-22.7,-84.8,-0.015,0.048,-0.13,2018,4,24,22,39,28.35
0,0.7957,-0.0901,-0.4832,0.3537,75.4,-22.4,-83,-0.045,0.118,-0.199,2018,4,24,22,39,28.367
0,0.799,-0.0721,-0.4829,0.3507,63.7,-22.3,-77.2,-0.1,0.167,-0.241,2018,4,24,22,39,28.39
0,0.8016,-0.0563,-0.4829,0.3477,51.4,-20.3,-68.4,-0.138,0.222,-0.305,2018,4,24,22,39,28.407
0,0.8035,-0.0434,-0.483,0.3451,38.2,-15.5,-58.2,-0.159,0.268,-0.329,2018,4,24,22,39,28.431
0,0.8049,-0.033,-0.4825,0.3435,32.1,-9,-45.5,-0.199,0.279,-0.327,2018,4,24,22,39,28.449
0,0.806,-0.0247,-0.4812,0.3437,31,-3.4,-30,-0.237,0.311,-0.33,2018,4,24,22,39,28.472
0,0.8064,-0.0186,-0.4792,0.3458,22.1,0.8,-13.2,-0.218,0.361,-0.346,2018,4,24,22,39,28.488
