heart,z,y,x,w,droll,dpitch,dyaw,ax,ay,az,time_1,time_2,time_3,time_4,time_5,time_6
0,-0.7072,-0.0568,0.4604,-0.5334,62.3,-21.3,-75.2,-0.274,0.531,-0.307,2018,4,24,22,50,6.047
0,-0.7104,-0.0709,0.4558,-0.5313,64,-12.2,-40.6,-0.213,0.541,-0.284,2018,4,24,22,50,6.07
0,-0.7113,-0.0808,0.4511,-0.5328,51.7,-4.9,-11.8,-0.169,0.448,-0.193,2018,4,24,22,50,6.108
0,-0.7104,-0.0868,0.4474,-0.5362,38.9,-2.6,8.8,-0.117,0.355,-0.129,2018,4,24,22,50,6.13
0,-0.7083,-0.0894,0.445,-0.5405,21.1,-0.9,21.6,-0.06,0.209,-0.122,2018,4,24,22,50,6.134
0,-0.7058,-0.0892,0.4442,-0.5445,5.6,1.8,26.9,-0.019,0.115,-0.1,2018,4,24,22,50,6.151
0,-0.7035,-0.0874,0.4445,-0.5474,-7.7,3.8,27.6,0.02,0.051,-0.047,2018,4,24,22,50,6.175
0,-0.7014,-0.0839,0.4456,-0.5497,-11.3,4.2,24.9,0.04,-0.029,0,2018,4,24,22,50,6.19
0,-0.6995,-0.0805,0.4466,-0.5519,-3.4,3.4,19.6,0.05,-0.092,0.039,2018,4,24,22,50,6.207
0,-0.6978,-0.0785,0.4466,-0.5543,7,1.8,12.1,0.043,-0.112,0.044,2018,4,24,22,50,6.23
0,-0.6969,-0.0787,0.4457,-0.5562,8.9,-0.4,5.9,0.041,0.001,0.06,2018,4,24,22,50,6.249
0,-0.6965,-0.0794,0.4454,-0.5568,-5.1,-4.4,3.5,0.021,0.1,0.029,2018,4,24,22,50,6.269
0,-0.6963,-0.0787,0.4471,-0.5558,-20.7,-6.3,5,0.004,0.086,-0.004,2018,4,24,22,50,6.307
0,-0.6956,-0.0765,0.4498,-0.5548,-17.3,-4.5,7.9,-0.012,0.019,0.003,2018,4,24,22,50,6.328
0,-0.6947,-0.0751,0.451,-0.5552,-2.2,-3.7,11.8,-0.033,0.055,0.027,2018,4,24,22,50,6.335
0,-0.6933,-0.0751,0.4507,-0.5571,5.7,-3.8,17.4,-0.05,0.128,-0.001,2018,4,24,22,50,6.352
0,-0.6913,-0.0752,0.4505,-0.5598,1.7,-5,25,-0.066,0.146,-0.071,2018,4,24,22,50,6.374
0,-0.6882,-0.0736,0.4517,-0.5628,-7.9,-4.6,32.6,-0.064,0.158,-0.121,2018,4,24,22,50,6.393
0,-0.6847,-0.0702,0.4539,-0.5658,-15.6,-1.8,39.4,-0.072,0.124,-0.12,2018,4,24,22,50,6.416
0,-0.6807,-0.0658,0.4558,-0.5695,-12.1,0,46.7,-0.093,0.137,-0.086,2018,4,24,22,50,6.433
0,-0.6759,-0.0612,0.4568,-0.575,-4.6,-0.1,56.5,-0.127,0.205,-0.075,2018,4,24,22,50,6.45
0,-0.6693,-0.056,0.4577,-0.5824,-2.1,-0.6,70.3,-0.127,0.266,-0.133,2018,4,24,22,50,6.473
0,-0.6614,-0.0492,0.4587,-0.5912,-4.5,2.5,85.8,-0.134,0.274,-0.206,2018,4,24,22,50,6.51
0,-0.6522,-0.041,0.4591,-0.6017,2.3,10,99.7,-0.156,0.147,-0.172,2018,4,24,22,50,6.532
0,-0.6419,-0.0326,0.4566,-0.6151,29.3,14.2,109.5,-0.174,0.077,-0.08,2018,4,24,22,50,6.536
0,-0.6305,-0.0259,0.4514,-0.6308,35.6,12.5,119.7,-0.144,0.265,-0.057,2018,4,24,22,50,6.554
0,-0.6172,-0.0168,0.4483,-0.6462,0.9,11.6,133.8,-0.116,0.43,-0.115,2018,4,24,22,50,6.59
1023,-0.602,-0.0017,0.4501,-0.6594,-47.3,11.7,150.2,-0.135,0.463,-0.176,2018,4,24,22,50,6.613
1023,-0.5843,0.0192,0.4566,-0.6704,-85,12.3,167.1,-0.176,0.371,-0.226,2018,4,24,22,50,6.617
1023,-0.5644,0.0441,0.4661,-0.6797,-110.9,13.6,181.1,-0.152,0.309,-0.27,2018,4,24,22,50,6.634
1023,-0.5423,0.0727,0.4777,-0.6872,-129.8,20.2,194,-0.152,0.295,-0.235,2018,4,24,22,50,6.651
1023,-0.5181,0.1046,0.4876,-0.6947,-116.8,28.5,204.5,-0.18,0.148,-0.149,2018,4,24,22,50,6.674
1023,-0.4935,0.1348,0.4915,-0.7046,-64.1,37.9,214.4,-0.178,0.01,-0.166,2018,4,24,22,50,6.692
1023,-0.469,0.162,0.4872,-0.7185,-30.1,44.1,219,-0.2,-0.042,-0.186,2018,4,24,22,50,6.716
1023,-0.4446,0.1893,0.4811,-0.7313,-40.6,54.5,215.5,-0.224,0.006,-0.153,2018,4,24,22,50,6.752
1023,-0.421,0.2183,0.4737,-0.7419,-30.7,72.1,211.8,-0.177,-0.185,-0.174,2018,4,24,22,50,6.776
1023,-0.4004,0.2464,0.4604,-0.7529,21.3,91,204,-0.158,-0.332,-0.157,2018,4,24,22,50,6.78
1023,-0.3845,0.2712,0.4359,-0.767,101.6,108,199.7,-0.135,-0.294,-0.083,2018,4,24,22,50,6.798
0,-0.3716,0.2932,0.4036,-0.7829,109.2,112.4,193.8,-0.16,-0.032,-0.042,2018,4,24,22,50,6.814
0,-0.3582,0.3163,0.3732,-0.7951,81.9,121.4,186.3,-0.233,-0.083,-0.055,2018,4,24,22,50,6.837
0,-0.3461,0.3398,0.3432,-0.8042,95.9,129,170.4,-0.281,-0.284,-0.014,2018,4,24,22,50,6.873
0,-0.3379,0.3605,0.3092,-0.8124,131.8,129.8,153,-0.251,-0.306,0.034,2018,4,24,22,50,6.916
0,-0.3319,0.3784,0.2745,-0.8192,112.7,120.8,135.2,-0.279,-0.142,0.099,2018,4,24,22,50,6.917
0,-0.3252,0.3964,0.2459,-0.8225,71.5,113.1,110.1,-0.357,-0.224,0.2,2018,4,24,22,50,6.918
0,-0.3194,0.413,0.2249,-0.8226,38.9,98.5,80.9,-0.331,-0.248,0.287,2018,4,24,22,50,6.933
0,-0.3145,0.4272,0.211,-0.8209,12.9,82.1,59.7,-0.254,-0.201,0.293,2018,4,24,22,50,6.97
0,-0.3088,0.4395,0.2041,-0.8183,-37.6,60.4,46.9,-0.212,-0.06,0.367,2018,4,24,22,50,6.993
0,-0.2986,0.4517,0.2094,-0.8141,-105.4,34.2,35.8,-0.227,-0.11,0.512,2018,4,24,22,50,6.996
0,-0.2861,0.4616,0.2228,-0.8095,-116.3,8.1,18.9,-0.186,-0.37,0.609,2018,4,24,22,50,7.033
0,-0.2772,0.466,0.2345,-0.8067,-54.2,-10.9,5.5,-0.088,-0.478,0.477,2018,4,24,22,50,7.055
0,-0.2751,0.4648,0.2374,-0.8073,9.1,-15.8,-1.6,0.016,-0.21,0.285,2018,4,24,22,50,7.059
0,-0.2768,0.4616,0.2352,-0.8092,30.4,-12.3,-4.5,0.04,-0.094,0.181,2018,4,24,22,50,7.075
0,-0.2801,0.4581,0.2313,-0.8112,38.5,-9.4,-7.8,0.026,-0.085,0.144,2018,4,24,22,50,7.097
0,-0.2852,0.4534,0.2266,-0.8134,50.1,-8.2,-13.7,-0.01,-0.135,0.131,2018,4,24,22,50,7.114
0,-0.2923,0.448,0.2205,-0.8155,64,-8.3,-19.5,-0.015,-0.112,0.095,2018,4,24,22,50,7.135
0,-0.3006,0.4421,0.2133,-0.8177,68.7,-9.7,-25,-0.044,-0.085,0.088,2018,4,24,22,50,7.173
0,-0.3096,0.4354,0.2067,-0.8195,65.9,-13.4,-34.5,-0.099,-0.143,0.171,2018,4,24,22,50,7.195
0,-0.3202,0.4275,0.2013,-0.821,68.6,-20.6,-48.4,-0.201,-0.274,0.259,2018,4,24,22,50,7.198
0,-0.348,0.4037,0.1947,-0.8233,61.2,-50.7,-89.7,-0.405,-0.316,0.516,2018,4,24,22,50,7.217
0,-0.364,0.3882,0.1976,-0.8232,45.3,-67.8,-112.4,-0.399,-0.422,0.505,2018,4,24,22,50,7.238
0,-0.382,0.3703,0.2042,-0.8216,49.1,-80.4,-135.1,-0.392,-0.562,0.424,2018,4,24,22,50,7.273
0,-0.4036,0.3492,0.2109,-0.8188,68.4,-89.8,-157.5,-0.414,-0.555,0.436,2018,4,24,22,50,7.295
0,-0.4281,0.3247,0.2178,-0.8147,68.9,-104.3,-180.9,-0.484,-0.512,0.531,2018,4,24,22,50,7.299
0,-0.4539,0.2967,0.2274,-0.8087,62.5,-124,-199.9,-0.496,-0.513,0.515,2018,4,24,22,50,7.335
0,-0.4813,0.2642,0.2397,-0.8006,64.5,-140.9,-221.4,-0.456,-0.618,0.395,2018,4,24,22,50,7.335
0,-0.5103,0.2275,0.253,-0.7897,71.8,-157.1,-243.4,-0.469,-0.613,0.28,2018,4,24,22,50,7.357
0,-0.5398,0.1863,0.2677,-0.7759,67.1,-181.4,-259.4,-0.527,-0.281,0.174,2018,4,24,22,50,7.375
0,-0.567,0.1435,0.2889,-0.7578,8.4,-207.7,-269.7,-0.54,0.113,-0.012,2018,4,24,22,50,7.398
1023,-0.5907,0.1041,0.3205,-0.7331,-64.5,-218.2,-277,-0.464,0.282,-0.306,2018,4,24,22,50,7.416
1023,-0.6122,0.0692,0.3577,-0.7016,-85.3,-209.5,-287.8,-0.526,0.129,-0.537,2018,4,24,22,50,7.44
1023,-0.6334,0.0331,0.3899,-0.6674,-41.4,-194.3,-294.4,-0.668,0.118,-0.624,2018,4,24,22,50,7.457
1023,-0.6537,-0.0075,0.4127,-0.6341,14.8,-179.6,-291.6,-0.768,0.325,-0.626,2018,4,24,22,50,7.48
1023,-0.6716,-0.0497,0.4287,-0.6021,24.5,-164.2,-275.2,-0.792,0.534,-0.757,2018,4,24,22,50,7.498
1023,-0.6866,-0.0877,0.4412,-0.571,17.6,-138.4,-247.6,-0.692,0.72,-0.855,2018,4,24,22,50,7.521
1023,-0.6991,-0.1192,0.45,-0.5425,18.4,-104.2,-207.3,-0.602,0.754,-0.865,2018,4,24,22,50,7.558
1023,-0.7084,-0.1448,0.454,-0.5205,31.6,-69.7,-155,-0.44,0.898,-0.856,2018,4,24,22,50,7.581
1023,-0.7151,-0.1627,0.4543,-0.5056,26.3,-30.5,-102.1,-0.195,0.91,-0.825,2018,4,24,22,50,7.585
1023,-0.7206,-0.1717,0.4516,-0.4971,11,8.9,-55.8,-0.082,0.637,-0.588,2018,4,24,22,50,7.602
1023,-0.7252,-0.1742,0.4465,-0.4942,19.2,32.4,-21,-0.066,0.321,-0.264,2018,4,24,22,50,7.625
0,-0.7283,-0.175,0.4394,-0.4958,28.5,38.3,-2.2,-0.052,0.198,-0.008,2018,4,24,22,50,7.641
0,-0.7296,-0.1759,0.4319,-0.5,35.7,32.8,8.6,-0.051,0.161,0.114,2018,4,24,22,50,7.659
0,-0.7297,-0.176,0.4266,-0.5043,14.5,20.2,15.7,-0.049,0.179,0.129,2018,4,24,22,50,7.683
0,-0.7291,-0.1736,0.4254,-0.5071,-11.7,6.4,18.1,-0.023,0.12,0.128,2018,4,24,22,50,7.699
0,-0.7285,-0.1691,0.427,-0.5081,-20.6,-1.5,17.2,-0.021,-0.063,0.11,2018,4,24,22,50,7.722
0,-0.7271,-0.1661,0.4289,-0.5095,-3.6,-6.2,13.8,-0.025,-0.111,0.054,2018,4,24,22,50,7.74
0,-0.7252,-0.1658,0.4298,-0.5115,10.9,-6.1,10,0.006,-0.038,-0.029,2018,4,24,22,50,7.763
0,-0.7235,-0.1672,0.4299,-0.5134,9.7,-3,8.8,0.015,0.048,-0.039,2018,4,24,22,50,7.781
0,-0.7226,-0.1674,0.4302,-0.5144,-3.1,-0.7,8.5,-0.003,0.038,-0.017,2018,4,24,22,50,7.804
0,-0.7219,-0.1664,0.4309,-0.5151,-3.7,-0.6,9.5,-0.02,0,-0.023,2018,4,24,22,50,7.823
0,-0.7209,-0.1658,0.4312,-0.5165,7.1,-0.6,11.2,-0.037,0.02,-0.026,2018,4,24,22,50,7.846
0,-0.7194,-0.1668,0.4304,-0.5188,12.6,-2,15.5,-0.056,0.127,-0.034,2018,4,24,22,50,7.861
0,-0.7172,-0.1666,0.4307,-0.5217,0.6,-4.6,24.1,-0.082,0.248,-0.062,2018,4,24,22,50,7.898
0,-0.7142,-0.1637,0.4332,-0.5247,-17.7,-7.1,36.3,-0.103,0.301,-0.112,2018,4,24,22,50,7.921
0,-0.7103,-0.158,0.4377,-0.528,-29.2,-7.4,50.6,-0.133,0.292,-0.197,2018,4,24,22,50,7.925
0,-0.7052,-0.1503,0.4427,-0.5328,-28.7,-3.4,66.2,-0.154,0.287,-0.245,2018,4,24,22,50,7.945
0,-0.6988,-0.1416,0.447,-0.5401,-18.2,2,83.9,-0.213,0.305,-0.268,2018,4,24,22,50,7.962
0,-0.6903,-0.1324,0.4498,-0.5509,-6.3,5.4,105.9,-0.281,0.402,-0.289,2018,4,24,22,50,7.985
0,-0.6797,-0.1214,0.452,-0.5647,-10.6,13.3,128.8,-0.314,0.423,-0.346,2018,4,24,22,50,8.003
0,-0.6675,-0.1065,0.4541,-0.5803,-18,25.4,149.8,-0.328,0.321,-0.39,2018,4,24,22,50,8.026
0,-0.6539,-0.0885,0.4547,-0.598,-14.4,38.9,170.4,-0.324,0.308,-0.374,2018,4,24,22,50,8.043
0,-0.6384,-0.0679,0.4533,-0.6182,-10.1,51.5,192.4,-0.298,0.369,-0.36,2018,4,24,22,50,8.06
0,-0.6205,-0.0441,0.45,-0.6406,-14,65.3,215.9,-0.267,0.466,-0.331,2018,4,24,22,50,8.099
0,-0.6004,-0.0152,0.4466,-0.6631,-39.6,77.9,240.1,-0.29,0.517,-0.362,2018,4,24,22,50,8.122
0,-0.5772,0.0203,0.4449,-0.6843,-85,88,262.4,-0.345,0.465,-0.392,2018,4,24,22,50,8.127
0,-0.551,0.0634,0.4471,-0.7016,-125.9,96.6,276.8,-0.389,0.231,-0.35,2018,4,24,22,50,8.142
0,-0.5226,0.109,0.4474,-0.7174,-94.2,107.1,282.1,-0.391,-0.066,-0.228,2018,4,24,22,50,8.166
0,-0.4947,0.15,0.4366,-0.7362,-2.3,127.6,282.4,-0.278,-0.271,-0.207,2018,4,24,22,50,8.182
0,-0.4704,0.1847,0.4115,-0.7584,78.4,142.1,265.5,-0.386,-0.504,-0.041,2018,4,24,22,50,8.205
0,-0.449,0.2148,0.3801,-0.7794,73.5,143.6,244.6,-0.279,-0.186,0.062,2018,4,24,22,50,8.223
0,-0.4283,0.2455,0.3509,-0.7956,58.1,151.2,231.3,-0.332,-0.138,0.02,2018,4,24,22,50,8.247
1023,-0.4092,0.2758,0.3204,-0.8085,67,159.4,212.9,-0.363,-0.26,0.028,2018,4,24,22,50,8.262
1023,-0.3922,0.305,0.2903,-0.8177,52.3,159.4,191.9,-0.393,-0.298,0.084,2018,4,24,22,50,8.3
1023,-0.3751,0.3342,0.2661,-0.8226,-3.1,147.6,173.1,-0.429,-0.216,0.223,2018,4,24,22,50,8.322
1023,-0.356,0.3635,0.2517,-0.8231,-48.7,130.9,154,-0.492,-0.344,0.266,2018,4,24,22,50,8.328
1023,-0.3379,0.3902,0.2412,-0.8217,-28.1,113.7,131.6,-0.444,-0.583,0.272,2018,4,24,22,50,8.346
1023,-0.3247,0.4112,0.2276,-0.8207,17.2,98.9,111.4,-0.35,-0.504,0.238,2018,4,24,22,50,8.363
1023,-0.3154,0.4272,0.212,-0.8203,18,84.3,90.5,-0.348,-0.313,0.311,2018,4,24,22,50,8.386
1023,-0.3074,0.4406,0.2009,-0.819,-4.9,70.7,65.6,-0.33,-0.28,0.318,2018,4,24,22,50,8.404
1023,-0.301,0.4519,0.1947,-0.8168,-16.2,57,44.7,-0.293,-0.216,0.388,2018,4,24,22,50,8.427
1023,-0.2957,0.4611,0.193,-0.8139,-35.1,40.1,24.5,-0.219,-0.149,0.388,2018,4,24,22,50,8.446
1023,-0.2909,0.4681,0.196,-0.811,-49,21.7,11.9,-0.143,-0.087,0.422,2018,4,24,22,50,8.484
0,-0.2851,0.4732,0.2036,-0.8082,-68.9,3.1,3.5,-0.11,-0.131,0.476,2018,4,24,22,50,8.507
0,-0.28,0.4755,0.2117,-0.8065,-41.3,-8.3,-0.6,-0.042,-0.191,0.405,2018,4,24,22,50,8.512
0,-0.2781,0.4746,0.2156,-0.8067,-3.8,-17,-5.2,-0.054,-0.194,0.321,2018,4,24,22,50,8.527
0,-0.2792,0.4712,0.216,-0.8082,14.4,-20.2,-10.5,-0.031,-0.143,0.232,2018,4,24,22,50,8.55
0,-0.2824,0.4663,0.2156,-0.8101,26.2,-21,-19.4,-0.045,-0.188,0.211,2018,4,24,22,50,8.564
0,-0.2884,0.4596,0.2142,-0.8121,41.9,-23.5,-30.9,-0.075,-0.2,0.203,2018,4,24,22,50,8.583
0,-0.2971,0.4512,0.2115,-0.8144,56.5,-29.3,-40.9,-0.096,-0.19,0.209,2018,4,24,22,50,8.607
0,-0.3071,0.4409,0.2087,-0.817,54.3,-39.3,-51.9,-0.154,-0.17,0.286,2018,4,24,22,50,8.644
0,-0.3178,0.4289,0.2087,-0.8193,42.6,-52.6,-67.1,-0.23,-0.248,0.304,2018,4,24,22,50,8.667
0,-0.3293,0.4153,0.2119,-0.821,35.4,-64.6,-82.6,-0.24,-0.275,0.289,2018,4,24,22,50,8.672
0,-0.3422,0.3998,0.2172,-0.822,38.9,-74.1,-96.4,-0.219,-0.322,0.243,2018,4,24,22,50,8.688
0,-0.3572,0.3816,0.2223,-0.8229,58.1,-84.5,-107.7,-0.238,-0.317,0.257,2018,4,24,22,50,8.709
0,-0.3741,0.3606,0.2268,-0.8237,59.5,-94.6,-121.9,-0.254,-0.266,0.246,2018,4,24,22,50,8.728
0,-0.3913,0.3383,0.2339,-0.8231,37.7,-103.6,-134.7,-0.22,-0.235,0.212,2018,4,24,22,50,8.748
0,-0.4086,0.3158,0.2451,-0.8204,28.2,-109.6,-148.4,-0.234,-0.299,0.165,2018,4,24,22,50,8.765
0,-0.4276,0.2911,0.2572,-0.8161,36.7,-115.1,-163.7,-0.23,-0.342,0.163,2018,4,24,22,50,8.784
0,-0.4481,0.2638,0.2693,-0.8105,31.1,-121.3,-176,-0.243,-0.259,0.172,2018,4,24,22,50,8.807
0,-0.4692,0.235,0.2836,-0.8025,28.2,-130.1,-190.3,-0.277,-0.248,0.134,2018,4,24,22,50,8.825
0,-0.4911,0.2033,0.2975,-0.7929,47,-137.9,-202.9,-0.276,-0.359,0.082,2018,4,24,22,50,8.847
0,-0.5144,0.1664,0.3071,-0.7831,95.6,-149.3,-211.9,-0.333,-0.396,0.034,2018,4,24,22,50,8.884
0,-0.5383,0.1222,0.3112,-0.7735,132.5,-168.9,-221.5,-0.477,-0.329,-0.062,2018,4,24,22,50,8.908
0,-0.561,0.0734,0.3149,-0.7619,117.9,-187,-229,-0.484,-0.079,-0.19,2018,4,24,22,50,8.912
0,-0.5821,0.0264,0.3239,-0.7453,58.6,-190.6,-237.6,-0.421,0.097,-0.269,2018,4,24,22,50,8.928
0,-0.6228,-0.0515,0.3586,-0.6933,-13.7,-178.7,-258,-0.542,0.051,-0.288,2018,4,24,22,50,8.95
0,-0.6429,-0.0861,0.3782,-0.6603,-39.1,-172.1,-264.5,-0.571,0.232,-0.402,2018,4,24,22,50,8.966
0,-0.6619,-0.1163,0.3985,-0.624,-71.5,-160.6,-255.5,-0.499,0.532,-0.457,2018,4,24,22,50,8.984
0,-0.6791,-0.1397,0.4198,-0.5855,-96.1,-140.3,-234.7,-0.44,0.633,-0.593,2018,4,24,22,50,9.009
0,-0.6938,-0.1576,0.438,-0.5493,-73.7,-109,-201.9,-0.436,0.536,-0.59,2018,4,24,22,50,9.028
0,-0.7045,-0.1757,0.4476,-0.5218,-0.7,-80.2,-157.8,-0.441,0.553,-0.425,2018,4,24,22,50,9.048
0,-0.7096,-0.1962,0.4489,-0.5062,59.6,-57.7,-103.6,-0.338,0.731,-0.493,2018,4,24,22,50,9.086
0,-0.7107,-0.2134,0.4457,-0.5005,56.2,-22.6,-48.2,-0.197,0.884,-0.602,2018,4,24,22,50,9.108
0,-0.711,-0.2199,0.4423,-0.5003,17,11.1,-1.2,-0.157,0.684,-0.465,2018,4,24,22,50,9.113
1023,-0.7107,-0.2178,0.4397,-0.5039,4.7,26.4,31.5,-0.138,0.348,-0.194,2018,4,24,22,50,9.13
1023,-0.709,-0.2134,0.4368,-0.5106,14.6,29.4,44.7,-0.082,0.147,-0.051,2018,4,24,22,50,9.153
1023,-0.7065,-0.2092,0.4335,-0.5187,16.2,26.2,47.5,-0.044,-0.036,-0.002,2018,4,24,22,50,9.17
1023,-0.7035,-0.2048,0.4311,-0.5264,8.6,18.5,40.7,0.001,-0.116,0.08,2018,4,24,22,50,9.191
1023,-0.7011,-0.2013,0.4306,-0.5314,-2.1,7,30.2,0.042,-0.151,0.125,2018,4,24,22,50,9.209
1023,-0.6993,-0.1988,0.4316,-0.5338,-6.4,-2.8,15.8,0.074,-0.171,0.119,2018,4,24,22,50,9.227
1023,-0.6981,-0.1976,0.4333,-0.5345,-5.7,-7.9,4.1,0.092,-0.088,0.088,2018,4,24,22,50,9.25
1023,-0.6974,-0.1972,0.4351,-0.5341,-4.5,-8.7,-1.9,0.076,-0.063,0.038,2018,4,24,22,50,9.286
1023,-0.6971,-0.1977,0.4365,-0.5332,-0.3,-6.7,-5.6,0.035,-0.029,0.001,2018,4,24,22,50,9.286
1023,-0.6972,-0.1988,0.4368,-0.5323,1,-3.2,-5.3,0.006,0.044,0.008,2018,4,24,22,50,9.31
1023,-0.6977,-0.1997,0.4366,-0.5316,-1.5,0,-1.7,-0.012,0.072,-0.012,2018,4,24,22,50,9.347
0,-0.6979,-0.1998,0.4363,-0.5314,-0.4,3.4,3.6,-0.029,0.074,-0.045,2018,4,24,22,50,9.371
0,-0.6978,-0.1994,0.4358,-0.5322,3.7,6.4,9.4,-0.037,0.056,-0.032,2018,4,24,22,50,9.376
0,-0.6971,-0.1991,0.4343,-0.5344,10.6,7.4,14.1,-0.053,0.072,-0.008,2018,4,24,22,50,9.393
0,-0.6961,-0.1991,0.4324,-0.5372,9.6,5.8,18.8,-0.062,0.128,-0.022,2018,4,24,22,50,9.43
0,-0.6943,-0.1981,0.4319,-0.5404,1.2,2.9,24.4,-0.067,0.154,-0.054,2018,4,24,22,50,9.453
0,-0.692,-0.1953,0.4329,-0.5435,-7.5,1.1,30.9,-0.064,0.158,-0.082,2018,4,24,22,50,9.458
0,-0.6892,-0.1922,0.4344,-0.547,-4.1,2.2,37.6,-0.072,0.101,-0.049,2018,4,24,22,50,9.472
0,-0.6855,-0.1901,0.4343,-0.5524,21,4.9,45.2,-0.061,0.085,-0.043,2018,4,24,22,50,9.491
0,-0.6802,-0.1909,0.4311,-0.5612,52.8,8.7,55.1,-0.059,0.124,-0.064,2018,4,24,22,50,9.509
0,-0.6728,-0.1927,0.4256,-0.5734,67.9,13.1,67.3,-0.073,0.174,-0.147,2018,4,24,22,50,9.529
0,-0.6643,-0.1936,0.4192,-0.5877,69.6,20.6,80,-0.084,0.177,-0.236,2018,4,24,22,50,9.565
0,-0.6548,-0.1927,0.4118,-0.6036,69.3,31.5,91.1,-0.09,0.224,-0.273,2018,4,24,22,50,9.588
0,-0.645,-0.189,0.4039,-0.6204,57.6,42.4,102.8,-0.126,0.313,-0.274,2018,4,24,22,50,9.593
0,-0.6347,-0.1812,0.3973,-0.6374,29.6,51.1,117.7,-0.172,0.418,-0.272,2018,4,24,22,50,9.628
0,-0.6241,-0.1669,0.3944,-0.6534,-19.5,59,132.4,-0.232,0.398,-0.275,2018,4,24,22,50,9.65
0,-0.6134,-0.1454,0.3963,-0.6673,-60.1,65.6,146.1,-0.26,0.281,-0.26,2018,4,24,22,50,9.656
0,-0.6021,-0.1195,0.4007,-0.6801,-74.1,71.1,160.6,-0.274,0.227,-0.282,2018,4,24,22,50,9.672
0,-0.5888,-0.0916,0.4046,-0.6936,-70.1,78.1,173.6,-0.274,0.205,-0.293,2018,4,24,22,50,9.695
0,-0.5739,-0.0616,0.407,-0.7078,-77,85.1,183,-0.268,0.243,-0.237,2018,4,24,22,50,9.714
0,-0.5574,-0.0286,0.4096,-0.7215,-89.9,91.5,194.1,-0.285,0.167,-0.177,2018,4,24,22,50,9.732
0,-0.5393,0.0063,0.4125,-0.7341,-86,98.4,203,-0.275,0.078,-0.231,2018,4,24,22,50,9.751
0,-0.5198,0.0406,0.41,-0.7483,-36.7,111.6,210.9,-0.276,-0.035,-0.288,2018,4,24,22,50,9.774
0,-0.4998,0.0728,0.4001,-0.7646,-15.9,119.2,213,-0.252,0.072,-0.206,2018,4,24,22,50,9.792
0,-0.4788,0.107,0.3913,-0.7785,-60.9,122.4,215.3,-0.247,0.168,-0.171,2018,4,24,22,50,9.815
0,-0.4555,0.1457,0.3883,-0.7876,-105.4,124.6,220.4,-0.268,0.122,-0.216,2018,4,24,22,50,9.833
0,-0.4305,0.1863,0.3861,-0.7942,-87.3,131.4,223.5,-0.285,-0.115,-0.195,2018,4,24,22,50,9.854
0,-0.4062,0.2244,0.377,-0.8015,-44.5,133.7,221.5,-0.275,-0.313,-0.093,2018,4,24,22,50,9.891
0,-0.3835,0.2589,0.3621,-0.8091,-2.5,133.6,209.6,-0.368,-0.506,-0.053,2018,4,24,22,50,9.891
0,-0.3647,0.2887,0.3404,-0.8171,46.6,136.7,188.1,-0.311,-0.494,0,2018,4,24,22,50,9.914
0,-0.3509,0.3147,0.3132,-0.8244,75.9,140.6,164.7,-0.261,-0.37,0.047,2018,4,24,22,50,9.934
1023,-0.3393,0.3391,0.2869,-0.8291,38.2,132.6,144.5,-0.283,-0.195,0.162,2018,4,24,22,50,9.951
1023,-0.326,0.3646,0.2695,-0.8294,-14.7,123.5,124.1,-0.355,-0.306,0.192,2018,4,24,22,50,9.974
1023,-0.3132,0.3891,0.2595,-0.8264,-32,110.9,98.2,-0.335,-0.44,0.21,2018,4,24,22,50,10.012
1023,-0.2926,0.4386,0.2398,-0.8151,-12.3,65.5,41.3,-0.194,-0.288,0.253,2018,4,24,22,50,10.035
1023,-0.2896,0.4486,0.2366,-0.8116,-18.6,51.8,21.8,-0.209,-0.273,0.283,2018,4,24,22,50,10.039
1023,-0.2877,0.4559,0.2369,-0.8081,-35,35,4.2,-0.164,-0.151,0.341,2018,4,24,22,50,10.055
1023,-0.2856,0.4616,0.2417,-0.8042,-45.1,17.5,-5,-0.102,-0.096,0.391,2018,4,24,22,50,10.079
1023,-0.2837,0.4647,0.2475,-0.8013,-31.8,2.5,-7.8,-0.108,-0.113,0.465,2018,4,24,22,50,10.096
1023,-0.2834,0.4646,0.2511,-0.8004,-5.1,-9,-11.5,-0.118,-0.117,0.467,2018,4,24,22,50,10.117
1023,-0.2859,0.4614,0.2508,-0.8014,34.2,-15.6,-15.9,-0.105,-0.152,0.361,2018,4,24,22,50,10.155
0,-0.2922,0.4556,0.2452,-0.8042,71.2,-15.6,-20,-0.098,-0.088,0.277,2018,4,24,22,50,10.179
0,-0.301,0.4481,0.237,-0.8076,79.7,-20.9,-29.8,-0.191,-0.099,0.329,2018,4,24,22,50,10.183
0,-0.3105,0.4388,0.2315,-0.8107,60.3,-36,-43.1,-0.232,-0.178,0.425,2018,4,24,22,50,10.196
0,-0.32,0.4269,0.2298,-0.8139,53.6,-54.1,-55.9,-0.245,-0.306,0.441,2018,4,24,22,50,10.215
0,-0.3308,0.4113,0.2294,-0.8177,61.1,-72.4,-68,-0.249,-0.282,0.398,2018,4,24,22,50,10.237
0,-0.3424,0.3927,0.2302,-0.8218,61,-89.1,-77.2,-0.227,-0.277,0.328,2018,4,24,22,50,10.255
0,-0.3645,0.3504,0.2444,-0.8273,5,-120.7,-111.2,-0.296,-0.474,0.273,2018,4,24,22,50,10.277
